Bucket,Family,Score,OriginalPath,CopiedPath,FileName,SizeBytes,LastWriteTime,CollectorTerms,MachineTerms,ReasonTerms,WriteTerms,SensitiveTerms,LikelyTestOrBackup
high_confidence_log_reasoners,clearbox,80,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main backup 1\scripts\clearbox_install.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\fb32a28f25d2__clearbox_install.py,clearbox_install.py,73847,2026-03-13T13:30:33,audit;capture;event;log;metric;observe;session;stream,cpu;gpu;input;keyboard;memory;process;psutil;socket;subprocess;system;win32;wmi,diagnostic;infer;inference;model;reason;reasoning,.jsonl;.write(;json.dump;open(,,True
high_confidence_log_reasoners,clearbox,80,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main\scripts\clearbox_install.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\c264cbacf78b__clearbox_install.py,clearbox_install.py,73649,2026-03-15T07:18:54,audit;capture;event;log;metric;observe;session;stream,cpu;gpu;input;keyboard;memory;process;psutil;socket;subprocess;system;win32;wmi,diagnostic;infer;inference;model;reason;reasoning,.jsonl;.write(;json.dump;open(,,True
high_confidence_log_reasoners,clearbox,71,E:\clearbox-ai-studio-v2-main\bridges\helpers.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\b3b49c76085e__helpers.py,helpers.py,16245,2026-04-07T12:50:31,activity;daily_logger;event;history;log;logger;logging;reasoning_log;session;telemetry;trace,input;memory;socket;system,decision;model;pattern;reason;reasoning;score;summarize;summarizer,.jsonl;.write(;json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,68,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main backup 1\bridges\helpers.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\feece21f7cc9__helpers.py,helpers.py,14931,2026-03-13T13:30:33,activity;daily_logger;event;history;log;logger;logging;reasoning_log;session;trace,input;memory;socket;system,decision;model;pattern;reason;reasoning;score;summarize;summarizer,.jsonl;.write(;json.dump;logging.;open(,,True
high_confidence_log_reasoners,clearbox,68,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main\bridges\helpers.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\67d6ef3226b0__helpers.py,helpers.py,14931,2026-03-13T13:30:33,activity;daily_logger;event;history;log;logger;logging;reasoning_log;session;trace,input;memory;socket;system,decision;model;pattern;reason;reasoning;score;summarize;summarizer,.jsonl;.write(;json.dump;logging.;open(,,True
high_confidence_log_reasoners,clearbox,61,E:\clearbox-ai-studio-v2-main\bridges\clearbox_bridge_server.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\2352a53a4a03__clearbox_bridge_server.py,clearbox_bridge_server.py,17533,2026-04-07T12:46:14,event;log;logger;logging;metric;metrics;observe;perf;pulse;trace,memory;socket;system,infer;inference;model;reason;reasoning,.log;.write(;basicconfig;json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,60,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main\bridges\clearbox_bridge_server.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\e2eda6c3ab74__clearbox_bridge_server.py,clearbox_bridge_server.py,16511,2026-03-15T07:18:54,event;log;logger;logging;metric;metrics;observe;perf;pulse;trace,memory;network;socket;system,infer;inference;model;reason;reasoning,.log;basicconfig;logging.;open(,,True
high_confidence_log_reasoners,clearbox,59,E:\clearbox-ai-studio-v2-main\tests\smoke\masher.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\8fbd3adeda0c__masher.py,masher.py,25030,2026-03-23T13:21:08,event;log;monitor;observe;sensor;session;stream,cpu;memory;network;process;socket;system,analyze;infer;inference;model;reason,.jsonl;.log;.write(;json.dump;open(,,True
high_confidence_log_reasoners,clearbox,59,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main backup 1\tests\smoke\masher.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\4ae0b3df94c1__masher.py,masher.py,25490,2026-03-13T13:30:33,event;log;monitor;observe;sensor;session;stream,cpu;memory;network;process;socket;system,analyze;infer;inference;model;reason,.jsonl;.log;.write(;json.dump;open(,,True
high_confidence_log_reasoners,clearbox,59,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main\tests\smoke\masher.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\dcf8b05ad926__masher.py,masher.py,25024,2026-03-14T21:08:00,event;log;monitor;observe;sensor;session;stream,cpu;memory;network;process;socket;system,analyze;infer;inference;model;reason,.jsonl;.log;.write(;json.dump;open(,,True
high_confidence_log_reasoners,clearbox,58,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main backup 1\bridges\services\llm_chat_service.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\7f9968ff8e38__llm_chat_service.py,llm_chat_service.py,19680,2026-03-13T13:30:33,log;logger;perf;performance;reasoning_log;runtime_log;session;stream;telemetry;trace,cpu;gpu;system;trigger,infer;inference;model;predict;reason;reasoning;summarize,open(,,True
high_confidence_log_reasoners,clearbox,58,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main\bridges\services\llm_chat_service.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\2cc4255550db__llm_chat_service.py,llm_chat_service.py,19680,2026-03-14T17:18:54,log;logger;perf;performance;reasoning_log;runtime_log;session;stream;telemetry;trace,cpu;gpu;system;trigger,infer;inference;model;predict;reason;reasoning;summarize,open(,,True
high_confidence_log_reasoners,clearbox,57,F:\Desktop 812025\Desktop Files 7_26_25\Embedding Reasoning Trees in Token-Based AI Generation\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\claude_sandbox\plugins\visual_io\core\worker.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\ec2c9bd2f15a__worker.py,worker.py,7919,2026-03-13T20:12:05,capture;event;log;logger;logging;metric;metrics;monitor;perf;session,ctypes;mss;screen capture,reason;reasoning,.log;logging.,mss(;screen capture,True
high_confidence_log_reasoners,clearbox,56,E:\clearbox-ai-studio-v2-main\Conversations\threads\daily_logger.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\8eddbf84fd58__daily_logger.py,daily_logger.py,12278,2026-03-23T13:21:08,audit;daily_logger;event;log;logger;logging;session;stream,input;memory;process;subprocess;system;trigger,model;summarize;summarizer,.jsonl;json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,56,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main backup 1\Conversations\threads\daily_logger.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\fee833655913__daily_logger.py,daily_logger.py,12278,2026-03-13T13:30:33,audit;daily_logger;event;log;logger;logging;session;stream,input;memory;process;subprocess;system;trigger,model;summarize;summarizer,.jsonl;json.dump;logging.;open(,,True
high_confidence_log_reasoners,clearbox,56,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main\Conversations\threads\daily_logger.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\dfbb853f2cd7__daily_logger.py,daily_logger.py,12278,2026-03-14T17:18:48,audit;daily_logger;event;log;logger;logging;session;stream,input;memory;process;subprocess;system;trigger,model;summarize;summarizer,.jsonl;json.dump;logging.;open(,,True
high_confidence_log_reasoners,clearbox,55,E:\clearbox-ai-studio-v2-main\bridges\services\llm_chat_service.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\7f3bea45d553__llm_chat_service.py,llm_chat_service.py,19170,2026-04-08T05:45:40,log;logger;perf;performance;reasoning_log;session;stream;telemetry;trace,cpu;gpu;system;trigger,infer;inference;model;predict;reason;reasoning;summarize,open(,,False
high_confidence_log_reasoners,clearbox,54,C:\Users\mydyi\OneDrive\Documents\Desktop\clearbox-plugins\reasoning_engine\engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\bff6f53181d5__engine.py,engine.py,28943,2026-03-03T16:49:40,capture;event;log;logger;logging;monitor;perf;trace,memory;process,infer;inference;model;pattern;reason;reasoning;score,.log;basicconfig;insert into;logging.;sqlite,,False
high_confidence_log_reasoners,clearbox,54,E:\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\plugins\reasoning_engine\engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\e5a14da23770__engine.py,engine.py,28203,2026-03-13T20:12:06,capture;event;log;logger;logging;monitor;perf;trace,memory;process,infer;inference;model;pattern;reason;reasoning;score,.log;basicconfig;insert into;logging.;sqlite,,False
high_confidence_log_reasoners,clearbox,54,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main backup 1\plugins\reasoning_engine\engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\1c57055b605e__engine.py,engine.py,29029,2026-03-14T08:19:50,capture;event;log;logger;logging;monitor;perf;trace,memory;process,infer;inference;model;pattern;reason;reasoning;score,.log;basicconfig;insert into;logging.;sqlite,,True
high_confidence_log_reasoners,clearbox,54,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main\core\reasoning_engine\engine.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\c20530b64994__engine.py,engine.py,29970,2026-03-14T18:07:38,capture;event;log;logger;logging;monitor;perf;trace,memory;process,infer;inference;model;pattern;reason;reasoning;score,.log;basicconfig;insert into;logging.;sqlite,,True
high_confidence_log_reasoners,clearbox,51,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main backup 1\bridges\clearbox_bridge_server.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\2597281c271c__clearbox_bridge_server.py,clearbox_bridge_server.py,15754,2026-03-13T13:30:33,event;log;logger;logging;metric;metrics;perf;trace,memory;socket;system,infer;inference;model;reason;reasoning,.log;basicconfig;logging.;open(,,True
high_confidence_log_reasoners,clearbox,49,E:\clearbox-ai-studio-v2-main\core\lakespeak\ingest\pipeline.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\a4c057d5b102__pipeline.py,pipeline.py,25361,2026-04-09T19:37:43,binary_store;event;evidence_store;log;logger;logging;observe,gpu;input;memory;system,pattern;reason,.jsonl;.log;.write(;json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,49,E:\clearbox-ai-studio-v2-main\tests\smoke\witness.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\1390fccb8410__witness.py,witness.py,20971,2026-03-23T13:21:08,capture;event;log;observe;perf;session;stream;watch,process;socket;system,causal;diagnostic;reason,.jsonl;.log;.write(;json.dump;open(,,True
high_confidence_log_reasoners,clearbox,49,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main backup 1\tests\smoke\witness.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\762d7c9931db__witness.py,witness.py,20971,2026-03-12T15:19:32,capture;event;log;observe;perf;session;stream;watch,process;socket;system,causal;diagnostic;reason,.jsonl;.log;.write(;json.dump;open(,,True
high_confidence_log_reasoners,clearbox,49,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main\tests\smoke\witness.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\3703751d4e50__witness.py,witness.py,20971,2026-03-12T15:19:32,capture;event;log;observe;perf;session;stream;watch,process;socket;system,causal;diagnostic;reason,.jsonl;.log;.write(;json.dump;open(,,True
high_confidence_log_reasoners,clearbox,47,E:\clearbox-ai-studio-v2-main\bridges\services\chain_executor.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\79dc671e823d__chain_executor.py,chain_executor.py,34194,2026-04-07T12:23:41,log;logger;reasoning_log;session;stream;telemetry;trace,input;memory;socket;system,infer;inference;model;pattern;reason;reasoning;summarize,,,False
high_confidence_log_reasoners,clearbox,47,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main backup 1\bridges\services\chain_executor.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\6af4379ccdbc__chain_executor.py,chain_executor.py,35753,2026-03-13T13:30:33,log;logger;reasoning_log;session;stream;telemetry;trace,input;memory;socket;system,infer;inference;model;pattern;reason;reasoning;summarize,,,True
high_confidence_log_reasoners,clearbox,47,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main\bridges\services\chain_executor.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\0bc1aca8dad0__chain_executor.py,chain_executor.py,35753,2026-03-14T17:18:54,log;logger;reasoning_log;session;stream;telemetry;trace,input;memory;socket;system,infer;inference;model;pattern;reason;reasoning;summarize,,,True
high_confidence_log_reasoners,clearbox,46,E:\clearbox-ai-studio-v2-main\Conversations\threads\reasoning_log.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\9219f2cc2b41__reasoning_log.py,reasoning_log.py,5470,2026-03-16T17:48:40,activity;capture;event;log;logger;logging;reasoning_log;trace,memory;system,model;reason;reasoning,.jsonl;.write(;json.dump;logging.;open(,,False
high_confidence_log_reasoners,clearbox,46,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main backup 1\Conversations\threads\reasoning_log.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\c6e3a18735de__reasoning_log.py,reasoning_log.py,5470,2026-03-12T15:19:32,activity;capture;event;log;logger;logging;reasoning_log;trace,memory;system,model;reason;reasoning,.jsonl;.write(;json.dump;logging.;open(,,True
high_confidence_log_reasoners,clearbox,46,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main\Conversations\threads\reasoning_log.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\96394c7ebf55__reasoning_log.py,reasoning_log.py,5470,2026-03-12T15:19:32,activity;capture;event;log;logger;logging;reasoning_log;trace,memory;system,model;reason;reasoning,.jsonl;.write(;json.dump;logging.;open(,,True
high_confidence_log_reasoners,clearbox,45,E:\clearbox-ai-studio-v2-main\core\lakespeak\retrieval\query.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\40ddd74c9ade__query.py,query.py,34747,2026-04-09T19:37:50,binary_store;event;log;logger;logging;session;trace,process;system,analyze;decision;evaluate;model;reason;score,.jsonl;.log;logging.,,False
high_confidence_log_reasoners,clearbox,45,E:\clearbox-ai-studio-v2-main\scripts\clearbox_tray.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\aa932bf3e2ab__clearbox_tray.py,clearbox_tray.py,23791,2026-04-07T12:43:57,capture;event;log;logging;monitor;stream,ctypes;keyboard;netstat;process;socket;subprocess;system,diagnostic;model,open(,,False
high_confidence_log_reasoners,clearbox,45,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main backup 1\scripts\clearbox_tray.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\edd1bc5002f9__clearbox_tray.py,clearbox_tray.py,23672,2026-03-13T18:03:18,capture;event;log;logging;monitor;stream,ctypes;keyboard;netstat;process;socket;subprocess;system,diagnostic;model,open(,,True
high_confidence_log_reasoners,clearbox,45,G:\BACKUPS ONLY\clearbox-ai-studio-v2-main\scripts\clearbox_tray.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\48c9a7e0bad1__clearbox_tray.py,clearbox_tray.py,23672,2026-03-14T21:19:17,capture;event;log;logging;monitor;stream,ctypes;keyboard;netstat;process;socket;subprocess;system,diagnostic;model,open(,,True
high_confidence_log_reasoners,clearbox,44,F:\Desktop 812025\Desktop Files 7_26_25\Embedding Reasoning Trees in Token-Based AI Generation\Clearbox-AI-Plugin-Runner-main\Clearbox-AI-Plugin-Runner-main\claude_sandbox\plugins\netlog\core\worker.py,H:\AnchorWorks_reasoning_toolbox_pull_list\Machine_Log_Reasoners_CURATED_20260515_190413\files\high_confidence_log_reasoners\clearbox\b80139279d84__worker.py,worker.py,6615,2026-03-13T20:12:05,capture;event;log;logger;logging;session,memory;packet;process;psutil;scapy,reason;reasoning,logging.,packet capture,True
